Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Voss,Bollinger,Linear Regression Curve
2022-01-09 08:00:00,41791.5,41949.99,41615.32,41666.67,789.93569,1641718799999,32976732.0945297,29507,364.90249,15234225.7852967,-307.0040790522532,0.4970445264134785,41678.417630769225
2022-01-09 09:00:00,41666.66,41766.8,41470.34,41510.01,858.20496,1641722399999,35702799.3909881,28971,413.39271,17199463.5352274,-333.9422232809775,0.4409881477591394,41694.19464615385
2022-01-09 10:00:00,41510.0,41728.65,41410.0,41644.7,705.73465,1641725999999,29325236.1821429,27632,329.15413,13676651.9017601,-265.3944041864904,0.5039305147050874,41692.73532307692
2022-01-09 11:00:00,41644.7,41990.0,41642.54,41857.62,783.60595,1641729599999,32785228.695277,27953,443.42266,18552315.5403163,-108.111375149691,0.5950446174213374,41731.688307692304
2022-01-09 12:00:00,41857.62,41923.39,41665.46,41746.98,553.97717,1641733199999,23140750.0669208,23881,233.1831,9740457.6860185,-13.262397328067294,0.5517877654332857,41787.92993846154
2022-01-09 13:00:00,41746.98,41894.01,41469.48,41470.0,922.91336,1641736799999,38454040.5257592,29083,383.44733,15978362.0656619,-17.82602714123945,0.4405177371562038,41829.77870769231
2022-01-09 14:00:00,41470.0,41743.26,41469.99,41535.93,628.73613,1641740399999,26162633.3415491,23823,335.55638,13962599.9700788,30.869536060067134,0.4749786924828586,41826.53836923078
2022-01-09 15:00:00,41535.93,41681.89,41200.02,41621.11,1262.20157,1641743999999,52341012.7764041,37197,626.43188,25980011.7383493,138.96129517654902,0.5140055963313716,41839.28400000001
2022-01-09 16:00:00,41621.11,42146.25,41556.49,42143.04,1325.34768,1641747599999,55478278.9457547,39740,817.62246,34230606.9085432,300.0259499588377,0.7336445423575034,41855.18055384616
2022-01-09 17:00:00,42143.05,42200.0,41880.01,42094.59,1198.07276,1641751199999,50382891.0121264,40881,583.17188,24523216.944824,377.2024061236663,0.6912908814026002,41940.64206153846
2022-01-09 18:00:00,42094.48,42279.0,41861.94,41966.99,1271.89519,1641754799999,53554723.0203601,37760,580.70347,24457085.2085801,282.10877859284125,0.6164477399970731,41992.52356923077
2022-01-09 19:00:00,41966.99,42740.0,41928.01,42695.26,2007.33524,1641758399999,85146253.3375568,55963,1060.46918,44974949.924704,336.01660303273025,0.9162976822101552,41977.94575384615
2022-01-09 20:00:00,42695.27,42786.7,42368.0,42439.38,1156.79543,1641761999999,49232966.1957532,38532,589.21968,25076684.2596696,310.272211204338,0.7793838184750125,42049.801230769226
2022-01-09 21:00:00,42439.38,42557.36,42286.67,42300.0,568.89483,1641765599999,24124161.4015476,23212,277.47903,11768913.8006135,92.85008805182258,0.7092236075655626,42076.57381538463
2022-01-09 22:00:00,42300.01,42497.26,42080.01,42205.37,749.07543,1641769199999,31700516.9758747,27202,396.96016,16800085.307066,-66.00599956823015,0.6731127557280225,42079.03024615385
2022-01-09 23:00:00,42205.36,42282.3,41766.43,41864.62,1225.16744,1641772799999,51365349.6747665,34008,589.75998,24721045.6753635,-244.0114180117885,0.4810046735214027,42118.48483076924
2022-01-10 00:00:00,41864.62,42037.05,41623.67,41655.18,1083.2151,1641776399999,45295764.3651709,36071,524.30351,21928301.4991109,-382.292516327459,0.3649509724909078,42113.903446153854
2022-01-10 01:00:00,41655.18,41850.0,41601.0,41815.32,656.91367,1641779999999,27411051.5651335,23981,336.79762,14054228.3600796,-360.8945769402517,0.4532945474267053,42059.6644923077
2022-01-10 02:00:00,41815.32,41997.9,41711.95,41927.71,746.59629,1641783599999,31268411.2944584,26791,349.77018,14649229.9161094,-256.60159604828385,0.5131081007698943,42037.27643076923
2022-01-10 03:00:00,41927.7,41990.99,41852.49,41967.59,603.35126,1641787199999,25292332.7269084,20216,280.3364,11752271.023162,-179.66213941389026,0.538292140090536,42034.35929230769
2022-01-10 04:00:00,41967.59,42248.5,41925.61,42187.22,1026.65893,1641790799999,43243750.3110788,29737,509.78147,21474123.9145176,-78.1079841032138,0.6540909188058863,42059.51083076924
2022-01-10 05:00:00,42187.22,42230.84,41967.11,42031.29,641.96551,1641794399999,27024514.3370253,23230,317.81454,13378904.521428,-13.6271028328253,0.5663901035392398,42097.78073846153
2022-01-10 06:00:00,42031.3,42048.63,41811.7,41925.01,823.59986,1641797999999,34532962.2492842,25951,387.69296,16254427.5992771,-25.32008419124565,0.504178941296515,42128.92129230769
2022-01-10 07:00:00,41925.01,42149.31,41901.0,42042.38,723.8609,1641801599999,30414075.8001037,27155,387.0181,16261464.1772928,18.34032248994604,0.5658114126900706,42119.40147692308
2022-01-10 08:00:00,42042.38,42116.61,41712.99,41816.84,997.44685,1641805199999,41759276.549294,35073,496.85105,20803847.7354947,35.282507262359644,0.4398046212002441,42134.726338461536
2022-01-10 09:00:00,41808.96,41937.41,41710.96,41796.01,709.978,1641808799999,29698086.4807452,31705,337.44493,14116302.094958,28.023645437953007,0.4252579468856559,42107.920123076925
2022-01-10 10:00:00,41796.01,41986.0,41742.23,41778.88,628.09437,1641812399999,26299177.2850828,31715,303.6921,12717038.1845088,72.93685085235057,0.4086670896192642,42067.752369230766
2022-01-10 11:00:00,41778.88,41793.85,41455.0,41565.34,1756.67489,1641815999999,73089310.7202011,51215,821.51499,34182137.4469124,76.88117983926364,0.2820013499687292,42011.27523076923
2022-01-10 12:00:00,41565.33,41616.72,40916.98,40930.0,3223.67692,1641819599999,132846916.946089,68012,1591.79769,65583172.0911137,-37.06428219638679,-0.0603808264248659,41930.89615384616
2022-01-10 13:00:00,40930.01,41057.52,40716.0,40774.0,2678.34877,1641823199999,109509620.2243649,64295,1262.26087,51614350.4374415,-109.28859775721406,-0.0149095160581482,41772.49350769231
2022-01-10 14:00:00,40774.01,41275.92,39650.0,40786.57,12877.43442,1641826799999,519222691.50972366,243669,5547.81651,223882800.2273147,-38.343187537773474,0.0816769314326423,41590.28230769232
2022-01-10 15:00:00,40786.57,41200.0,40555.87,40984.33,3880.93354,1641830399999,158569025.8002592,86617,1979.87233,80915250.1952614,75.54479651411387,0.2025504238284637,41396.78923076923
2022-01-10 16:00:00,40984.34,41985.99,40850.03,41904.4,4663.47158,1641833999999,193958751.4892001,95088,2639.70796,109758884.9180526,327.06866456344306,0.5273172109034805,41244.69526153847
2022-01-10 17:00:00,41904.4,42121.63,40564.89,41184.45,5819.36057,1641837599999,239916987.6154688,118839,2856.82187,117846188.3138634,317.8319058632018,0.2954828927175447,41243.22563076924
2022-01-10 18:00:00,41184.44,41723.87,41118.36,41604.58,1816.05456,1641841199999,75238582.1983718,49787,968.38739,40125297.4619272,197.984596738155,0.4463408380850441,41172.34910769231
2022-01-10 19:00:00,41604.58,41698.07,41205.65,41297.15,1358.54117,1641844799999,56372049.3057399,38029,690.38254,28644607.6393274,158.8219111380833,0.3521322048662609,41169.78778461538
2022-01-10 20:00:00,41297.15,41779.46,41158.99,41714.72,1245.44049,1641848399999,51617961.9781827,38182,642.61962,26636196.0149305,96.78820026833792,0.5048809361377079,41115.190646153846
2022-01-10 21:00:00,41716.81,41985.0,41562.38,41714.13,1365.38265,1641851999999,57035367.6335354,36634,724.55767,30267070.669182,82.66985377982502,0.5155208157734542,41187.99495384615
2022-01-10 22:00:00,41714.14,41849.45,41500.0,41604.98,729.88329,1641855599999,30419220.9785395,27079,338.28797,14098607.8938363,-51.353830135727065,0.4854771305142639,41249.29104615385
2022-01-10 23:00:00,41604.98,41892.87,41503.56,41822.49,672.2866,1641859199999,28075450.1416352,21912,359.01784,14990851.0676632,-99.49850042100609,0.577675061922096,41289.67489230769
2022-01-11 00:00:00,41822.49,41878.78,41583.43,41593.7,869.73683,1641862799999,36281214.0751727,27177,418.88985,17475651.7426752,-148.81263787085888,0.4903763785040604,41361.69772307692
2022-01-11 01:00:00,41593.69,42062.91,41544.64,41928.82,1240.9619,1641866399999,51936704.4305778,33548,690.91109,28923378.0086841,-150.4151661714278,0.6253722684148603,41375.500338461534
2022-01-11 02:00:00,41928.82,42400.01,41818.18,42173.77,1875.33837,1641869999999,79066409.8725262,45090,1007.704,42487992.9130002,-52.36452690026778,0.718829278710875,41425.574338461534
2022-01-11 03:00:00,42173.77,42277.99,42056.8,42277.98,948.11009,1641873599999,39971550.1769933,29688,475.21566,20035974.2760981,-40.494978480728605,0.7479702995707309,41522.86455384616
2022-01-11 04:00:00,42277.99,42387.78,42123.03,42304.65,1170.50674,1641877199999,49455381.2920094,31370,596.09605,25188064.7077984,-63.77300111371302,0.7441434353642905,41641.54886153846
2022-01-11 05:00:00,42304.65,42315.79,42021.71,42110.0,897.6433,1641880799999,37819297.4952518,25808,421.71073,17765404.5224445,-121.86053356525584,0.6647532520406804,41764.21132307692
2022-01-11 06:00:00,42110.0,42232.68,41971.37,42105.0,990.30927,1641884399999,41693372.633281,26019,510.52541,21494359.8820991,-159.03410258482884,0.6630573739632961,41871.98563076922
2022-01-11 07:00:00,42104.99,42280.0,42069.73,42211.05,824.67137,1641887999999,34776805.7051616,25634,371.58074,15669800.9970201,-114.0414945694522,0.6972689140237661,41967.24449230769
2022-01-11 08:00:00,42212.21,42627.66,41930.01,41991.78,2197.68722,1641891599999,92839896.5633607,53999,1089.69515,46064346.467527,-113.8876666758897,0.6137832667594887,42069.309630769225
2022-01-11 09:00:00,41991.78,42148.04,41843.13,41984.8,1058.9429,1641895199999,44477201.8056127,31936,572.88888,24061150.6651568,-107.34503654245974,0.6091699278921998,42145.06483076923
2022-01-11 10:00:00,41984.79,42066.61,41575.0,41631.02,1544.92365,1641898799999,64596266.5283316,44355,651.76577,27250799.5179789,-109.90710472506449,0.4825600345883799,42202.19153846154
2022-01-11 11:00:00,41631.02,41944.0,41584.86,41809.99,1271.07829,1641902399999,53115468.3854789,39647,670.23616,28008894.7172801,-54.79254243419396,0.5470151970523777,42202.76230769231
2022-01-11 12:00:00,41809.99,41956.45,41722.23,41812.69,946.89068,1641905999999,39634497.2879473,37998,448.08339,18755762.919261,66.27940237731963,0.5443742215797294,42230.468830769234
2022-01-11 13:00:00,41812.7,41899.0,41586.03,41701.52,1163.91865,1641909599999,48612324.9233468,40198,544.49411,22745618.7382975,93.79624996931209,0.4928877991424749,42241.212061538456
2022-01-11 14:00:00,41700.74,41823.01,41268.93,41642.0,2261.4602,1641913199999,93907212.2867028,58919,1029.17539,42743960.3576954,102.10547817734684,0.4560427621875718,42182.08384615385
2022-01-11 15:00:00,41639.51,42200.0,41440.69,41733.93,2972.86186,1641916799999,124331720.1440624,69597,1556.71691,65123213.2862329,138.92040803056392,0.4740817517177248,42094.38012307692
